Station,Date_Time,Timezone,Temp,Spec_cond,Salinity,DO_pct,DO_conc,Depth,pH,Turbidity,Chlorophyll,Phycocyanin,Project,Comments
Beach Haven,2019-04-02 05:00:00,EST,8.15,43.32,27.64,97.2,9.61,1.97,8.08,3.65,,,BBP Real-time 2019,
Beach Haven,2019-04-02 05:15:00,EST,8.12,43.35,27.66,97.1,9.6,2,8.08,4.07,,,BBP Real-time 2019,
Beach Haven,2019-04-02 05:30:00,EST,8.07,43.39,27.68,96.9,9.6,2.03,8.07,3.38,,,BBP Real-time 2019,
Beach Haven,2019-04-02 05:45:00,EST,8.01,43.42,27.7,96.8,9.6,2.06,8.07,3.63,,,BBP Real-time 2019,
Beach Haven,2019-04-02 06:00:00,EST,7.97,43.48,27.73,96.7,9.59,2.08,8.08,3.6,,,BBP Real-time 2019,
Beach Haven,2019-04-02 06:15:00,EST,7.94,43.52,27.76,96.6,9.59,2.12,8.07,3.65,,,BBP Real-time 2019,
Beach Haven,2019-04-02 06:30:00,EST,7.92,43.53,27.77,96.5,9.58,2.14,8.07,3.9,,,BBP Real-time 2019,
Beach Haven,2019-04-02 06:45:00,EST,7.9,43.59,27.81,96.7,9.6,2.17,8.07,3.75,,,BBP Real-time 2019,
Beach Haven,2019-04-02 07:00:00,EST,7.88,43.65,27.85,96.7,9.6,2.19,8.07,3.45,,,BBP Real-time 2019,
Beach Haven,2019-04-02 07:15:00,EST,7.67,44.21,28.23,97.4,9.69,2.2,8.08,5.4,,,BBP Real-time 2019,
Beach Haven,2019-04-02 07:30:00,EST,7.36,45.16,28.87,98,9.78,2.21,8.1,9.05,,,BBP Real-time 2019,
Beach Haven,2019-04-02 07:45:00,EST,7.32,45.33,28.99,98,9.79,2.22,8.1,5.06,,,BBP Real-time 2019,
Beach Haven,2019-04-02 08:00:00,EST,7.23,45.65,29.2,98.2,9.81,2.22,8.11,4.83,,,BBP Real-time 2019,
Beach Haven,2019-04-02 08:15:00,EST,7.17,45.88,29.36,98.3,9.83,2.22,8.11,3.38,,,BBP Real-time 2019,
Beach Haven,2019-04-02 08:30:00,EST,7.13,46.05,29.48,98.5,9.85,2.21,8.11,2.88,,,BBP Real-time 2019,
Beach Haven,2019-04-02 08:45:00,EST,7.11,46.17,29.56,98.2,9.81,2.18,8.11,2.61,,,BBP Real-time 2019,
Beach Haven,2019-04-02 09:00:00,EST,7.4,45.28,28.96,98.6,9.83,2.16,8.11,3.01,,,BBP Real-time 2019,
Beach Haven,2019-04-02 09:15:00,EST,7.48,45.17,28.89,99,9.86,2.12,8.1,3.68,,,BBP Real-time 2019,
Beach Haven,2019-04-02 09:30:00,EST,7.56,45.11,28.85,99.3,9.87,2.09,8.11,4.77,,,BBP Real-time 2019,
Beach Haven,2019-04-02 09:45:00,EST,7.7,44.93,28.74,99.8,9.89,2.06,8.11,3.77,,,BBP Real-time 2019,
Beach Haven,2019-04-02 10:00:00,EST,7.84,44.64,28.54,100.2,9.91,2.02,8.1,3.89,,,BBP Real-time 2019,
Beach Haven,2019-04-02 10:15:00,EST,7.95,44.44,28.41,100.5,9.93,1.99,8.1,3.45,,,BBP Real-time 2019,
Beach Haven,2019-04-02 10:30:00,EST,8.13,44.18,28.24,101,9.95,1.95,8.11,3.83,,,BBP Real-time 2019,
Beach Haven,2019-04-02 10:45:00,EST,8.22,44.06,28.16,101.3,9.97,1.91,8.1,3.55,,,BBP Real-time 2019,
Beach Haven,2019-04-02 11:00:00,EST,8.3,43.89,28.05,101.5,9.97,1.88,8.11,3.88,,,BBP Real-time 2019,
Beach Haven,2019-04-02 11:15:00,EST,8.37,43.82,28.01,101.9,10,1.86,8.11,3.6,,,BBP Real-time 2019,
Beach Haven,2019-04-02 11:30:00,EST,8.48,43.69,27.92,102.4,10.02,1.83,8.11,3.78,,,BBP Real-time 2019,
Beach Haven,2019-04-02 11:45:00,EST,8.58,43.6,27.86,102.8,10.05,1.79,8.11,3.81,,,BBP Real-time 2019,
Beach Haven,2019-04-02 12:00:00,EST,8.65,43.56,27.84,103.3,10.08,1.76,8.11,3.52,,,BBP Real-time 2019,
Beach Haven,2019-04-02 12:15:00,EST,8.74,43.55,27.84,103.7,10.1,1.74,8.11,3.5,,,BBP Real-time 2019,
Beach Haven,2019-04-02 12:30:00,EST,8.79,43.46,27.78,104.1,10.13,1.71,8.12,3.59,,,BBP Real-time 2019,
Beach Haven,2019-04-02 12:45:00,EST,8.84,43.38,27.73,104.5,10.16,1.69,8.12,3.7,,,BBP Real-time 2019,
Beach Haven,2019-04-02 13:00:00,EST,8.89,43.3,27.68,105,10.2,1.67,8.12,3.5,,,BBP Real-time 2019,
Beach Haven,2019-04-02 13:15:00,EST,8.9,43.26,27.64,105.1,10.21,1.65,8.13,3.49,,,BBP Real-time 2019,
Beach Haven,2019-04-02 13:30:00,EST,8.94,43.27,27.66,105.3,10.22,1.63,8.13,3.77,,,BBP Real-time 2019,
Beach Haven,2019-04-02 13:45:00,EST,9.01,43.3,27.68,105.5,10.22,1.62,8.13,3.38,,,BBP Real-time 2019,
Beach Haven,2019-04-02 14:00:00,EST,9.02,43.29,27.67,105.6,10.23,1.63,8.13,3.86,,,BBP Real-time 2019,
Beach Haven,2019-04-02 14:15:00,EST,9.02,43.27,27.66,105.4,10.21,1.63,8.13,3.12,,,BBP Real-time 2019,
Beach Haven,2019-04-02 14:30:00,EST,9.08,43.18,27.6,105.9,10.25,1.63,8.13,3.19,,,BBP Real-time 2019,
Beach Haven,2019-04-02 14:45:00,EST,9.2,43.09,27.54,106.7,10.31,1.66,8.15,3.16,,,BBP Real-time 2019,
Beach Haven,2019-04-02 15:00:00,EST,9.17,43.11,27.56,106.1,10.25,1.65,8.14,2.69,,,BBP Real-time 2019,
Beach Haven,2019-04-02 15:15:00,EST,9.1,43.18,27.6,105.8,10.24,1.68,8.13,2.92,,,BBP Real-time 2019,
Beach Haven,2019-04-02 15:30:00,EST,9.03,43.25,27.65,105.7,10.24,1.7,8.13,3.42,,,BBP Real-time 2019,
Beach Haven,2019-04-02 15:45:00,EST,8.98,43.3,27.68,105.8,10.25,1.73,8.13,3.48,,,BBP Real-time 2019,
Beach Haven,2019-04-02 16:00:00,EST,8.97,43.31,27.68,105.6,10.25,1.75,8.14,3.24,,,BBP Real-time 2019,
Beach Haven,2019-04-02 16:15:00,EST,8.95,43.31,27.69,105.8,10.27,1.79,8.14,2.98,,,BBP Real-time 2019,
Beach Haven,2019-04-02 16:30:00,EST,8.9,43.34,27.7,105.8,10.27,1.82,8.14,3.22,,,BBP Real-time 2019,
Beach Haven,2019-04-02 16:45:00,EST,8.86,43.42,27.76,105.9,10.29,1.85,8.14,3.08,,,BBP Real-time 2019,
Beach Haven,2019-04-02 17:00:00,EST,8.84,43.49,27.81,106.1,10.31,1.89,8.15,3.13,,,BBP Real-time 2019,
Beach Haven,2019-04-02 17:15:00,EST,8.83,43.52,27.82,105.7,10.27,1.91,8.14,3.11,,,BBP Real-time 2019,
Beach Haven,2019-04-02 17:30:00,EST,8.81,43.55,27.84,105.3,10.24,1.94,8.14,2.99,,,BBP Real-time 2019,
Beach Haven,2019-04-02 17:45:00,EST,8.81,43.59,27.87,105.1,10.22,1.97,8.14,3.11,,,BBP Real-time 2019,
Beach Haven,2019-04-02 18:00:00,EST,8.8,43.66,27.92,105.1,10.22,2.01,8.14,3.09,,,BBP Real-time 2019,
Beach Haven,2019-04-02 18:15:00,EST,8.79,43.69,27.94,105,10.21,2.04,8.13,2.9,,,BBP Real-time 2019,
Beach Haven,2019-04-02 18:30:00,EST,8.77,43.77,27.99,105.1,10.22,2.07,8.14,2.95,,,BBP Real-time 2019,
Beach Haven,2019-04-02 18:45:00,EST,8.75,43.95,28.12,105.1,10.22,2.09,8.14,3.06,,,BBP Real-time 2019,
Beach Haven,2019-04-02 19:00:00,EST,8.44,44.57,28.54,103.8,10.13,2.12,8.13,4.6,,,BBP Real-time 2019,
Beach Haven,2019-04-02 19:15:00,EST,8.35,44.7,28.63,103.2,10.09,2.14,8.13,4.03,,,BBP Real-time 2019,
Beach Haven,2019-04-02 19:30:00,EST,8.09,45.22,28.97,102.4,10.05,2.16,8.13,5.28,,,BBP Real-time 2019,
Beach Haven,2019-04-02 19:45:00,EST,7.96,45.52,29.17,102.1,10.03,2.18,8.13,4.29,,,BBP Real-time 2019,
Beach Haven,2019-04-02 20:00:00,EST,7.86,45.73,29.32,101.7,10.01,2.18,8.13,3.92,,,BBP Real-time 2019,
Beach Haven,2019-04-02 20:15:00,EST,7.79,45.89,29.42,101.4,9.99,2.2,8.13,4.33,,,BBP Real-time 2019,
Beach Haven,2019-04-02 20:30:00,EST,7.72,46.06,29.54,101.2,9.98,2.2,8.13,3.35,,,BBP Real-time 2019,
Beach Haven,2019-04-02 20:45:00,EST,7.65,46.28,29.69,100.9,9.96,2.19,8.13,3.1,,,BBP Real-time 2019,
Beach Haven,2019-04-02 21:00:00,EST,7.61,46.38,29.75,100.5,9.92,2.17,8.13,3.06,,,BBP Real-time 2019,
Beach Haven,2019-04-02 21:15:00,EST,7.84,45.84,29.39,101,9.94,2.15,8.13,2.98,,,BBP Real-time 2019,
Beach Haven,2019-04-02 21:30:00,EST,8,45.32,29.04,101.5,9.98,2.12,8.13,3.12,,,BBP Real-time 2019,
Beach Haven,2019-04-02 21:45:00,EST,7.95,45.4,29.09,101.1,9.95,2.09,8.12,4.24,,,BBP Real-time 2019,
Beach Haven,2019-04-02 22:00:00,EST,7.99,45.24,28.98,101.1,9.94,2.06,8.12,3.76,,,BBP Real-time 2019,
Beach Haven,2019-04-02 22:15:00,EST,8.03,45.08,28.87,100.8,9.91,2.03,8.12,4.01,,,BBP Real-time 2019,
Beach Haven,2019-04-02 22:30:00,EST,8.07,44.94,28.77,100.8,9.9,2,8.12,4.36,,,BBP Real-time 2019,
Beach Haven,2019-04-02 22:45:00,EST,8.06,44.95,28.78,100.6,9.88,1.98,8.12,4.34,,,BBP Real-time 2019,
Beach Haven,2019-04-02 23:00:00,EST,8.07,44.89,28.74,100.4,9.87,1.96,8.12,4.2,,,BBP Real-time 2019,
Beach Haven,2019-04-02 23:15:00,EST,8.11,44.76,28.65,100.3,9.86,1.94,8.12,4.65,,,BBP Real-time 2019,
Beach Haven,2019-04-02 23:30:00,EST,8.18,44.55,28.51,100.3,9.85,1.91,8.11,5.59,,,BBP Real-time 2019,
Beach Haven,2019-04-02 23:45:00,EST,8.3,44.13,28.22,100.3,9.84,1.88,8.12,5.16,,,BBP Real-time 2019,
Beach Haven,2019-04-03 00:00:00,EST,8.34,43.74,27.95,100,9.82,1.85,8.12,6.75,,,BBP Real-time 2019,
Beach Haven,2019-04-03 00:15:00,EST,8.34,43.64,27.88,99.9,9.82,1.83,8.12,7.26,,,BBP Real-time 2019,
Beach Haven,2019-04-03 00:30:00,EST,8.34,43.39,27.7,99.5,9.79,1.82,8.12,8.48,,,BBP Real-time 2019,
Beach Haven,2019-04-03 00:45:00,EST,8.37,43.3,27.64,99.5,9.78,1.8,8.12,8.22,,,BBP Real-time 2019,
Beach Haven,2019-04-03 01:00:00,EST,8.39,43.24,27.59,99.5,9.78,1.79,8.12,7.68,,,BBP Real-time 2019,
Beach Haven,2019-04-03 01:15:00,EST,8.38,43.24,27.6,99.4,9.77,1.78,8.13,7.29,,,BBP Real-time 2019,
Beach Haven,2019-04-03 01:30:00,EST,8.38,43.28,27.63,99.3,9.77,1.78,8.12,6.66,,,BBP Real-time 2019,
Beach Haven,2019-04-03 01:45:00,EST,8.32,43.24,27.59,99.2,9.77,1.76,8.13,7.02,,,BBP Real-time 2019,
Beach Haven,2019-04-03 02:00:00,EST,8.25,43.19,27.55,99.1,9.78,1.75,8.13,6.66,,,BBP Real-time 2019,
Beach Haven,2019-04-03 02:15:00,EST,8.19,43.17,27.53,98.8,9.77,1.75,8.13,6.17,,,BBP Real-time 2019,
Beach Haven,2019-04-03 02:30:00,EST,8.18,43.19,27.55,98.6,9.75,1.75,8.12,6.02,,,BBP Real-time 2019,
Beach Haven,2019-04-03 02:45:00,EST,8.16,43.18,27.54,98.5,9.74,1.77,8.13,6.41,,,BBP Real-time 2019,
Beach Haven,2019-04-03 03:00:00,EST,8.15,43.17,27.53,98.2,9.71,1.8,8.13,6.46,,,BBP Real-time 2019,
Beach Haven,2019-04-03 03:15:00,EST,8.15,43.19,27.54,98,9.7,1.83,8.12,5.84,,,BBP Real-time 2019,
Beach Haven,2019-04-03 03:30:00,EST,8.13,43.29,27.61,98,9.69,1.85,8.11,6.54,,,BBP Real-time 2019,
Beach Haven,2019-04-03 03:45:00,EST,8.12,43.32,27.63,97.9,9.69,1.89,8.11,7.42,,,BBP Real-time 2019,
Beach Haven,2019-04-03 04:00:00,EST,8.08,43.53,27.78,97.7,9.66,1.93,8.1,6.62,,,BBP Real-time 2019,
Beach Haven,2019-04-03 04:15:00,EST,8.08,43.56,27.8,97.8,9.67,1.96,8.1,5.9,,,BBP Real-time 2019,
Beach Haven,2019-04-03 04:30:00,EST,8.06,43.62,27.84,97.7,9.66,2,8.1,7.02,,,BBP Real-time 2019,
Beach Haven,2019-04-03 04:45:00,EST,8.01,43.62,27.84,97.6,9.66,2.03,8.1,6.59,,,BBP Real-time 2019,
Beach Haven,2019-04-03 05:00:00,EST,7.97,43.65,27.86,97.5,9.66,2.07,8.1,6.18,,,BBP Real-time 2019,
Beach Haven,2019-04-03 05:15:00,EST,7.94,43.74,27.92,97.3,9.64,2.1,8.09,6.76,,,BBP Real-time 2019,
Beach Haven,2019-04-03 05:30:00,EST,7.9,43.65,27.85,97.3,9.66,2.14,8.09,6.71,,,BBP Real-time 2019,
Beach Haven,2019-04-03 05:45:00,EST,7.87,43.79,27.95,97,9.63,2.17,8.09,5.81,,,BBP Real-time 2019,
Beach Haven,2019-04-03 06:00:00,EST,7.79,43.83,27.97,97,9.64,2.21,8.09,6.29,,,BBP Real-time 2019,
Beach Haven,2019-04-03 06:15:00,EST,7.79,43.98,28.07,96.7,9.61,2.24,8.09,5.37,,,BBP Real-time 2019,
Beach Haven,2019-04-03 06:30:00,EST,7.74,43.98,28.07,96.8,9.63,2.26,8.09,5.85,,,BBP Real-time 2019,
Beach Haven,2019-04-03 06:45:00,EST,7.73,44.4,28.37,97.1,9.65,2.29,8.09,8.03,,,BBP Real-time 2019,
Beach Haven,2019-04-03 07:00:00,EST,7.65,44.86,28.68,97.4,9.67,2.32,8.09,9.98,,,BBP Real-time 2019,
Beach Haven,2019-04-03 07:15:00,EST,7.54,45.31,28.99,97.7,9.71,2.34,8.09,12.96,,,BBP Real-time 2019,
Beach Haven,2019-04-03 07:30:00,EST,7.27,46.2,29.6,98.4,9.8,2.37,8.1,14.92,,,BBP Real-time 2019,
Beach Haven,2019-04-03 07:45:00,EST,7.14,46.59,29.86,98.7,9.84,2.38,8.1,10.18,,,BBP Real-time 2019,
Beach Haven,2019-04-03 08:00:00,EST,7,47.02,30.15,99,9.88,2.39,8.1,10.14,,,BBP Real-time 2019,
Beach Haven,2019-04-03 08:15:00,EST,6.91,47.33,30.36,99.2,9.91,2.4,8.1,10.65,,,BBP Real-time 2019,
Beach Haven,2019-04-03 08:30:00,EST,6.87,47.44,30.44,99.1,9.9,2.41,8.1,8.19,,,BBP Real-time 2019,
Beach Haven,2019-04-03 08:45:00,EST,6.86,47.49,30.47,99,9.9,2.41,8.1,6.18,,,BBP Real-time 2019,
Beach Haven,2019-04-03 09:00:00,EST,6.87,47.5,30.48,98.9,9.89,2.4,8.1,5.68,,,BBP Real-time 2019,
Beach Haven,2019-04-03 09:15:00,EST,7.25,46.42,29.75,99.8,9.93,2.37,8.11,4.31,,,BBP Real-time 2019,
Beach Haven,2019-04-03 09:30:00,EST,7.11,46.84,30.03,98.9,9.86,2.34,8.1,12.25,,,BBP Real-time 2019,
Beach Haven,2019-04-03 09:45:00,EST,7.15,46.74,29.97,99.5,9.91,2.31,8.1,7.98,,,BBP Real-time 2019,
Beach Haven,2019-04-03 10:00:00,EST,7.74,45.3,29,100.3,9.91,2.27,8.11,4.39,,,BBP Real-time 2019,
Beach Haven,2019-04-03 10:15:00,EST,7.8,45.34,29.03,100.6,9.93,2.23,8.11,3.76,,,BBP Real-time 2019,
Beach Haven,2019-04-03 10:30:00,EST,7.68,46.21,29.64,101.6,10.02,2.2,8.11,4.84,,,BBP Real-time 2019,
Beach Haven,2019-04-03 10:45:00,EST,7.73,46.55,29.89,102.5,10.08,2.16,8.11,5.48,,,BBP Real-time 2019,
Beach Haven,2019-04-03 11:00:00,EST,7.99,45.8,29.38,102.2,10.02,2.13,8.11,4.62,,,BBP Real-time 2019,
Beach Haven,2019-04-03 11:15:00,EST,8.2,45.21,28.97,102.3,10.01,2.09,8.11,3.93,,,BBP Real-time 2019,
Beach Haven,2019-04-03 11:30:00,EST,8.38,44.83,28.72,102.7,10.03,2.05,8.11,4.03,,,BBP Real-time 2019,
Beach Haven,2019-04-03 11:45:00,EST,8.41,44.74,28.66,102.7,10.02,2.02,8.11,4.57,,,BBP Real-time 2019,
Beach Haven,2019-04-03 12:00:00,EST,8.57,44.54,28.53,103.2,10.05,1.98,8.11,4.98,,,BBP Real-time 2019,
Beach Haven,2019-04-03 12:15:00,EST,8.72,44.27,28.34,103.8,10.08,1.94,8.11,5.51,,,BBP Real-time 2019,
Beach Haven,2019-04-03 12:30:00,EST,8.87,44.04,28.2,104.3,10.1,1.91,8.11,5.2,,,BBP Real-time 2019,
Beach Haven,2019-04-03 12:45:00,EST,8.97,43.86,28.07,104.6,10.12,1.88,8.12,5.11,,,BBP Real-time 2019,
Beach Haven,2019-04-03 13:00:00,EST,9.06,43.64,27.93,104.8,10.13,1.85,8.12,5.18,,,BBP Real-time 2019,
Beach Haven,2019-04-03 13:15:00,EST,9.16,43.61,27.91,105.2,10.14,1.79,8.12,5.59,,,BBP Real-time 2019,
Beach Haven,2019-04-03 13:30:00,EST,9.23,43.56,27.88,105.2,10.14,1.78,8.12,6.8,,,BBP Real-time 2019,
Beach Haven,2019-04-03 13:45:00,EST,9.32,43.53,27.86,105.7,10.16,1.78,8.13,5.99,,,BBP Real-time 2019,
Beach Haven,2019-04-03 14:00:00,EST,9.38,43.49,27.84,105.9,10.16,1.74,8.12,5.56,,,BBP Real-time 2019,
Beach Haven,2019-04-03 14:15:00,EST,9.49,43.49,27.84,106.2,10.17,1.71,8.12,6.19,,,BBP Real-time 2019,
Beach Haven,2019-04-03 14:30:00,EST,9.55,43.44,27.81,106.3,10.17,1.7,8.13,5.39,,,BBP Real-time 2019,
Beach Haven,2019-04-03 14:45:00,EST,9.66,43.45,27.83,106.6,10.17,1.71,8.12,5.71,,,BBP Real-time 2019,
Beach Haven,2019-04-03 15:00:00,EST,9.74,43.42,27.81,106.8,10.17,1.69,8.13,5.86,,,BBP Real-time 2019,
Beach Haven,2019-04-03 15:15:00,EST,9.88,43.4,27.81,107.2,10.18,1.7,8.13,5.52,,,BBP Real-time 2019,
Beach Haven,2019-04-03 15:30:00,EST,9.97,43.27,27.72,107.3,10.17,1.71,8.13,6.88,,,BBP Real-time 2019,
Beach Haven,2019-04-03 15:45:00,EST,10.02,43.33,27.77,107.3,10.16,1.71,8.13,6.59,,,BBP Real-time 2019,
Beach Haven,2019-04-03 16:00:00,EST,10.03,43.33,27.76,107,10.13,1.73,8.13,6.44,,,BBP Real-time 2019,
Beach Haven,2019-04-03 16:15:00,EST,10.05,43.33,27.76,107.1,10.14,1.76,8.13,7.07,,,BBP Real-time 2019,
Beach Haven,2019-04-03 16:30:00,EST,10.43,44.44,28.57,108.2,10.11,1.8,8.14,8.62,,,BBP Real-time 2019,
Beach Haven,2019-04-03 16:45:00,EST,10.14,43.91,28.18,107,10.08,1.82,8.13,7.64,,,BBP Real-time 2019,
Beach Haven,2019-04-03 17:00:00,EST,10.02,43.48,27.87,106.4,10.07,1.86,8.12,7.84,,,BBP Real-time 2019,
Beach Haven,2019-04-03 17:15:00,EST,9.98,43.46,27.85,106.4,10.08,1.88,8.12,6.58,,,BBP Real-time 2019,
Beach Haven,2019-04-03 17:30:00,EST,9.98,43.51,27.89,106.3,10.06,1.92,8.12,6.88,,,BBP Real-time 2019,
Beach Haven,2019-04-03 17:45:00,EST,10.15,43.83,28.12,105.5,9.94,1.95,8.12,8.01,,,BBP Real-time 2019,
Beach Haven,2019-04-03 18:00:00,EST,10.05,44.24,28.41,105.1,9.9,1.97,8.12,8.44,,,BBP Real-time 2019,
Beach Haven,2019-04-03 18:15:00,EST,9.94,44.42,28.53,104.9,9.9,2,8.12,7.97,,,BBP Real-time 2019,
Beach Haven,2019-04-03 18:30:00,EST,9.86,44.61,28.66,104.4,9.86,2.01,8.11,9.75,,,BBP Real-time 2019,
Beach Haven,2019-04-03 18:45:00,EST,9.78,44.76,28.77,104.2,9.86,2.05,8.11,8.71,,,BBP Real-time 2019,
Beach Haven,2019-04-03 19:00:00,EST,9.78,44.81,28.8,103.9,9.82,2.08,8.11,8.75,,,BBP Real-time 2019,
Beach Haven,2019-04-03 19:15:00,EST,9.76,44.86,28.83,103.8,9.81,2.1,8.11,8.37,,,BBP Real-time 2019,
Beach Haven,2019-04-03 19:30:00,EST,9.4,45.37,29.18,103.7,9.86,2.13,8.11,12.44,,,BBP Real-time 2019,
Beach Haven,2019-04-03 19:45:00,EST,9.23,45.6,29.32,103.6,9.89,2.15,8.11,7.52,,,BBP Real-time 2019,
Beach Haven,2019-04-03 20:00:00,EST,9.16,45.72,29.4,103.5,9.89,2.17,8.11,5.13,,,BBP Real-time 2019,
Beach Haven,2019-04-03 20:15:00,EST,9.22,45.59,29.32,103.5,9.88,2.18,8.11,3.8,,,BBP Real-time 2019,
Beach Haven,2019-04-03 20:30:00,EST,9.3,45.47,29.24,103.2,9.84,2.19,8.11,4.22,,,BBP Real-time 2019,
Beach Haven,2019-04-03 20:45:00,EST,9.32,45.42,29.2,102.7,9.79,2.2,8.11,3.56,,,BBP Real-time 2019,
Beach Haven,2019-04-03 21:00:00,EST,9.28,45.4,29.19,101.6,9.69,2.19,8.12,3.48,,,BBP Real-time 2019,
Beach Haven,2019-04-03 21:15:00,EST,9.22,45.39,29.18,101.4,9.69,2.17,8.11,3.57,,,BBP Real-time 2019,
Beach Haven,2019-04-03 21:30:00,EST,9.18,45.3,29.11,101.9,9.74,2.15,8.1,3.73,,,BBP Real-time 2019,
Beach Haven,2019-04-03 21:45:00,EST,9.37,44.96,28.88,103,9.82,2.12,8.11,3.92,,,BBP Real-time 2019,
Beach Haven,2019-04-03 22:00:00,EST,9.3,45.07,28.95,102.9,9.82,2.09,8.11,4.15,,,BBP Real-time 2019,
Beach Haven,2019-04-03 22:15:00,EST,9.3,45.1,28.98,102.7,9.8,2.06,8.11,4.4,,,BBP Real-time 2019,
Beach Haven,2019-04-03 22:30:00,EST,9.35,45,28.91,102.4,9.77,2.04,8.11,4.39,,,BBP Real-time 2019,
Beach Haven,2019-04-03 22:45:00,EST,9.4,44.89,28.83,102.3,9.76,2.01,8.11,4.58,,,BBP Real-time 2019,
Beach Haven,2019-04-03 23:00:00,EST,9.44,44.82,28.79,102,9.72,1.98,8.11,4.5,,,BBP Real-time 2019,
Beach Haven,2019-04-03 23:15:00,EST,9.5,44.68,28.69,101.7,9.69,1.95,8.11,4.95,,,BBP Real-time 2019,
Beach Haven,2019-04-03 23:30:00,EST,9.58,44.46,28.54,101.7,9.68,1.92,8.11,4.9,,,BBP Real-time 2019,
Beach Haven,2019-04-03 23:45:00,EST,9.67,44.22,28.38,101.7,9.67,1.89,8.11,5.82,,,BBP Real-time 2019,
Beach Haven,2019-04-04 00:00:00,EST,9.69,44.09,28.28,101.6,9.66,1.87,8.12,5.15,,,BBP Real-time 2019,
Beach Haven,2019-04-04 00:15:00,EST,9.69,44.01,28.22,101.4,9.65,1.83,8.12,5.03,,,BBP Real-time 2019,
Beach Haven,2019-04-04 00:30:00,EST,9.68,43.91,28.15,101.3,9.64,1.81,8.11,4.93,,,BBP Real-time 2019,
Beach Haven,2019-04-04 00:45:00,EST,9.68,43.82,28.09,101.1,9.63,1.78,8.12,5.01,,,BBP Real-time 2019,
Beach Haven,2019-04-04 01:00:00,EST,9.67,43.75,28.04,101,9.62,1.75,8.12,5.08,,,BBP Real-time 2019,
Beach Haven,2019-04-04 01:15:00,EST,9.66,43.73,28.03,100.9,9.61,1.72,8.12,5.54,,,BBP Real-time 2019,
Beach Haven,2019-04-04 01:30:00,EST,9.66,43.69,28,100.8,9.6,1.69,8.12,5.75,,,BBP Real-time 2019,
Beach Haven,2019-04-04 01:45:00,EST,9.65,43.61,27.94,100.6,9.59,1.68,8.12,5.16,,,BBP Real-time 2019,
Beach Haven,2019-04-04 02:00:00,EST,9.64,43.55,27.89,100.5,9.59,1.66,8.11,4.8,,,BBP Real-time 2019,
Beach Haven,2019-04-04 02:15:00,EST,9.63,43.51,27.87,100.4,9.58,1.64,8.11,4.52,,,BBP Real-time 2019,
Beach Haven,2019-04-04 02:30:00,EST,9.6,43.48,27.84,100.4,9.59,1.63,8.11,4.56,,,BBP Real-time 2019,
Beach Haven,2019-04-04 02:45:00,EST,9.58,43.43,27.81,100.4,9.59,1.62,8.11,4.47,,,BBP Real-time 2019,
Beach Haven,2019-04-04 03:00:00,EST,9.56,43.37,27.76,100.3,9.59,1.62,8.11,4.39,,,BBP Real-time 2019,
Beach Haven,2019-04-04 03:15:00,EST,9.54,43.33,27.73,100.2,9.59,1.62,8.12,4.12,,,BBP Real-time 2019,
Beach Haven,2019-04-04 03:30:00,EST,9.52,43.29,27.7,99.8,9.56,1.63,8.11,3.92,,,BBP Real-time 2019,
Beach Haven,2019-04-04 03:45:00,EST,9.5,43.26,27.69,99.4,9.53,1.65,8.11,3.61,,,BBP Real-time 2019,
Beach Haven,2019-04-04 04:00:00,EST,9.49,43.24,27.67,98.9,9.48,1.68,8.12,3.23,,,BBP Real-time 2019,
Beach Haven,2019-04-04 04:15:00,EST,9.48,43.34,27.74,98.4,9.43,1.71,8.11,3.63,,,BBP Real-time 2019,
Beach Haven,2019-04-04 04:30:00,EST,9.43,43.37,27.76,98.6,9.46,1.74,8.1,3.77,,,BBP Real-time 2019,
Beach Haven,2019-04-04 04:45:00,EST,9.42,43.4,27.78,98.7,9.47,1.78,8.1,3.61,,,BBP Real-time 2019,
Beach Haven,2019-04-04 05:00:00,EST,9.4,43.43,27.8,98.4,9.44,1.82,8.1,3.65,,,BBP Real-time 2019,
Beach Haven,2019-04-04 05:15:00,EST,9.38,43.45,27.81,98.4,9.45,1.86,8.1,3.82,,,BBP Real-time 2019,
Beach Haven,2019-04-04 05:30:00,EST,9.35,43.49,27.83,98.2,9.44,1.89,8.1,3.77,,,BBP Real-time 2019,
Beach Haven,2019-04-04 05:45:00,EST,9.28,43.55,27.88,97.3,9.35,1.93,8.09,3.97,,,BBP Real-time 2019,
Beach Haven,2019-04-04 06:00:00,EST,9.27,43.63,27.93,97.1,9.34,1.97,8.09,3.96,,,BBP Real-time 2019,
Beach Haven,2019-04-04 06:15:00,EST,9.28,43.66,27.95,97,9.33,2.01,8.09,3.8,,,BBP Real-time 2019,
Beach Haven,2019-04-04 06:30:00,EST,9.27,43.68,27.97,96.8,9.31,2.05,8.09,3.89,,,BBP Real-time 2019,
Beach Haven,2019-04-04 06:45:00,EST,9.26,43.75,28.02,96.7,9.3,2.08,8.08,3.93,,,BBP Real-time 2019,
Beach Haven,2019-04-04 07:00:00,EST,9.25,43.8,28.05,96.7,9.3,2.12,8.09,3.94,,,BBP Real-time 2019,
Beach Haven,2019-04-04 07:15:00,EST,9.21,43.89,28.11,96.7,9.3,2.14,8.09,3.66,,,BBP Real-time 2019,
